customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_date,amount,category,channel,balance_after,premium_amount,start_date,end_date,status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday,start_date_year,start_date_month,start_date_day,start_date_weekday,end_date_year,end_date_month,end_date_day,end_date_weekday,product_type
4117,58.0,High,SME,Curator,Wajir,Low,2025-10-10 00:00:00.000000000,291323.0,School Fees,Internet Banking,406233.0,7611.0,2024-11-18 00:00:00.000000000,2027-10-26 00:00:00.000000000,Pending,2025,10,10,4,2024,11,18,0,2027,10,26,1,Gadget
4117,58.0,High,SME,Curator,Wajir,Low,2025-10-25 00:00:00.000000000,148121.0,Electronics,Ussd,138047.0,7611.0,2022-10-15 00:00:00.000000000,2026-10-06 00:00:00.000000000,Active,2025,10,25,5,2022,10,15,5,2026,10,6,1,Motor
4117,58.0,High,SME,Curator,Wajir,Low,2025-10-25 00:00:00.000000000,148121.0,Electronics,Ussd,138047.0,7611.0,2024-03-07 00:00:00.000000000,2028-05-30 00:00:00.000000000,Active,2025,10,25,5,2024,3,7,3,2028,5,30,1,Motor
4117,58.0,High,SME,Curator,Wajir,Low,2025-10-25 00:00:00.000000000,148121.0,Electronics,Ussd,138047.0,7611.0,2024-11-18 00:00:00.000000000,2027-10-26 00:00:00.000000000,Pending,2025,10,25,5,2024,11,18,0,2027,10,26,1,Life
4118,47.0,Low,Platinum,Economist,Voi,Low,2025-08-28 00:00:00.000000000,272526.0,Bills,App,246685.0,7611.0,2023-09-15 15:49:17.609391872,2028-08-30 00:00:00.000000000,Active,2025,8,28,3,2023,9,15,4,2028,8,30,2,Medical
4119,47.0,Vary,Gold,Patent Examiner,Thika Road,Low,2025-03-15 05:39:05.628589568,75521.0,School Fees,Branch,645398.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Gadget
4120,47.0,Low,Go Banking,Research Scientist (Medical),Voi,Low,2024-11-18 00:00:00.000000000,148121.0,School Fees,App,406233.0,758.0,2023-01-19 00:00:00.000000000,2026-06-18 00:00:00.000000000,Active,2024,11,18,0,2023,1,19,3,2026,6,18,3,Life
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2025-09-29 00:00:00.000000000,148121.0,Groceries,Ussd,406233.0,3157.0,2024-10-29 00:00:00.000000000,2027-01-09 00:00:00.000000000,Active,2025,9,29,0,2024,10,29,1,2027,1,9,5,Life
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2025-09-29 00:00:00.000000000,148121.0,Groceries,Ussd,406233.0,7611.0,2024-01-29 00:00:00.000000000,2028-11-05 00:00:00.000000000,Active,2025,9,29,0,2024,1,29,0,2028,11,5,6,Life
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2024-08-23 00:00:00.000000000,148121.0,Electronics,Internet Banking,406233.0,3157.0,2024-10-29 00:00:00.000000000,2027-01-09 00:00:00.000000000,Active,2024,8,23,4,2024,10,29,1,2027,1,9,5,Motor
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2024-08-23 00:00:00.000000000,148121.0,Electronics,Internet Banking,406233.0,7611.0,2024-01-29 00:00:00.000000000,2028-11-05 00:00:00.000000000,Active,2024,8,23,4,2024,1,29,0,2028,11,5,6,Gadget
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2024-06-18 00:00:00.000000000,148121.0,Personal,Internet Banking,406233.0,3157.0,2024-10-29 00:00:00.000000000,2027-01-09 00:00:00.000000000,Active,2024,6,18,1,2024,10,29,1,2027,1,9,5,Life
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2024-06-18 00:00:00.000000000,148121.0,Personal,Internet Banking,406233.0,7611.0,2024-01-29 00:00:00.000000000,2028-11-05 00:00:00.000000000,Active,2024,6,18,1,2024,1,29,0,2028,11,5,6,Gadget
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2025-04-20 00:00:00.000000000,201252.0,School Fees,App,406233.0,3157.0,2024-10-29 00:00:00.000000000,2027-01-09 00:00:00.000000000,Active,2025,4,20,6,2024,10,29,1,2027,1,9,5,Travel
4121,29.0,Medium,Gold,"Surveyor, Quantity",Machakos,Low,2025-04-20 00:00:00.000000000,201252.0,School Fees,App,406233.0,7611.0,2024-01-29 00:00:00.000000000,2028-11-05 00:00:00.000000000,Active,2025,4,20,6,2024,1,29,0,2028,11,5,6,Travel
4122,47.0,Low,Go Banking,Interpreter,Kericho,Medium,2024-07-19 00:00:00.000000000,148121.0,School Fees,Branch,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,7,19,4,2023,9,15,4,2027,9,19,6,Motor
4122,47.0,Low,Go Banking,Interpreter,Kericho,Medium,2026-01-22 00:00:00.000000000,148121.0,Groceries,App,158667.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,1,22,3,2023,9,15,4,2027,9,19,6,Travel
4123,47.0,Medium,Gold,Actuary,Nairobi,Low,2024-08-17 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,8,17,5,2023,9,15,4,2027,9,19,6,Motor
4124,47.0,High,Platinum,Nutritional Therapist,Thika Road,Low,2024-04-09 00:00:00.000000000,148121.0,Electronics,Ussd,352970.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,4,9,1,2023,9,15,4,2027,9,19,6,Medical
4124,47.0,High,Platinum,Nutritional Therapist,Thika Road,Low,2025-04-27 00:00:00.000000000,98614.0,Groceries,Internet Banking,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,4,27,6,2023,9,15,4,2027,9,19,6,Life
4124,47.0,High,Platinum,Nutritional Therapist,Thika Road,Low,2025-03-23 00:00:00.000000000,148121.0,Bills,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,23,6,2023,9,15,4,2027,9,19,6,Medical
4125,27.0,Low,SME,English As A Foreign Language Teacher,Kwale,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Travel
4126,47.0,Low,SME,Air Traffic Controller,Lamu,Low,2025-12-12 00:00:00.000000000,113969.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,12,12,4,2023,9,15,4,2027,9,19,6,Travel
4127,47.0,Vary,Platinum,Dealer,Nyeri,High,2025-05-17 00:00:00.000000000,148121.0,Personal,Ussd,406233.0,7611.0,2022-08-02 00:00:00.000000000,2027-07-07 00:00:00.000000000,Lapsed,2025,5,17,5,2022,8,2,1,2027,7,7,2,Life
4128,56.0,High,Go Banking,"Editor, Magazine Features",Kwale,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Gadget
4129,77.0,Vary,Gold,"Scientist, Research (Maths)",Wajir,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-05-10 00:00:00.000000000,2026-06-23 00:00:00.000000000,Active,2025,3,15,5,2022,5,10,1,2026,6,23,1,Life
4129,77.0,Vary,Gold,"Scientist, Research (Maths)",Wajir,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,10491.0,2024-06-01 00:00:00.000000000,2028-02-29 00:00:00.000000000,Active,2025,3,15,5,2024,6,1,5,2028,2,29,1,Medical
4130,47.0,Medium,Platinum,Learning Disability Nurse,Wajir,Low,2025-08-06 00:00:00.000000000,158255.0,School Fees,Branch,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,6,2,2023,9,15,4,2027,9,19,6,Motor
4131,47.0,Medium,Gold,Commercial Art Gallery Manager,Bungoma,High,2025-09-16 00:00:00.000000000,148121.0,Bills,Ussd,406233.0,7611.0,2022-08-29 00:00:00.000000000,2029-03-08 00:00:00.000000000,Lapsed,2025,9,16,1,2022,8,29,0,2029,3,8,3,Medical
4131,47.0,Medium,Gold,Commercial Art Gallery Manager,Bungoma,High,2025-09-16 00:00:00.000000000,148121.0,Bills,Ussd,406233.0,7611.0,2024-09-21 00:00:00.000000000,2027-03-08 00:00:00.000000000,Active,2025,9,16,1,2024,9,21,5,2027,3,8,0,Medical
4132,47.0,High,Platinum,"Engineer, Maintenance",Lamu,Low,2026-01-29 00:00:00.000000000,148121.0,Electronics,Branch,338838.0,7611.0,2022-11-09 00:00:00.000000000,2027-11-08 00:00:00.000000000,Active,2026,1,29,3,2022,11,9,2,2027,11,8,0,Travel
4132,47.0,High,Platinum,"Engineer, Maintenance",Lamu,Low,2024-05-04 00:00:00.000000000,148121.0,Travel,Ussd,755640.0,7611.0,2022-11-09 00:00:00.000000000,2027-11-08 00:00:00.000000000,Active,2024,5,4,5,2022,11,9,2,2027,11,8,0,Medical
4133,47.0,Medium,Platinum,Careers Adviser,Meru,Medium,2025-11-04 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,11,4,1,2023,9,15,4,2027,9,19,6,Life
4133,47.0,Medium,Platinum,Careers Adviser,Meru,Medium,2025-03-07 00:00:00.000000000,148121.0,Personal,Ussd,58848.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,7,4,2023,9,15,4,2027,9,19,6,Medical
4134,74.0,High,Gold,Clinical Biochemist,Kajiado,Low,2026-01-14 00:00:00.000000000,148121.0,Electronics,App,185357.0,7611.0,2023-05-25 00:00:00.000000000,2028-09-12 00:00:00.000000000,Pending,2026,1,14,2,2023,5,25,3,2028,9,12,1,Medical
4134,74.0,High,Gold,Clinical Biochemist,Kajiado,Low,2026-01-14 00:00:00.000000000,148121.0,Electronics,App,185357.0,7611.0,2022-03-22 00:00:00.000000000,2028-04-25 00:00:00.000000000,Active,2026,1,14,2,2022,3,22,1,2028,4,25,1,Gadget
4135,47.0,Medium,SME,"Investment Banker, Corporate",Mombasa,Low,2025-09-25 00:00:00.000000000,148121.0,Groceries,Internet Banking,613693.0,7611.0,2022-10-24 00:00:00.000000000,2028-12-02 00:00:00.000000000,Active,2025,9,25,3,2022,10,24,0,2028,12,2,5,Travel
4135,47.0,Medium,SME,"Investment Banker, Corporate",Mombasa,Low,2025-09-25 00:00:00.000000000,148121.0,Groceries,Internet Banking,613693.0,737.0,2022-07-27 00:00:00.000000000,2028-03-07 00:00:00.000000000,Pending,2025,9,25,3,2022,7,27,2,2028,3,7,1,Life
4136,47.0,Vary,SME,"Conservation Officer, Historic Buildings",Narok,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-04-18 00:00:00.000000000,2028-11-04 00:00:00.000000000,Lapsed,2025,3,15,5,2023,4,18,1,2028,11,4,5,Gadget
4136,47.0,Vary,SME,"Conservation Officer, Historic Buildings",Narok,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-25 00:00:00.000000000,Active,2025,3,15,5,2023,9,15,4,2027,9,25,5,Medical
4136,47.0,Vary,SME,"Conservation Officer, Historic Buildings",Narok,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-10-02 00:00:00.000000000,2026-07-16 00:00:00.000000000,Active,2025,3,15,5,2022,10,2,6,2026,7,16,3,Gadget
4137,32.0,Low,Go Banking,Set Designer,Siaya,Low,2025-08-22 00:00:00.000000000,148121.0,Bills,Ussd,575615.0,10169.0,2023-08-13 00:00:00.000000000,2027-08-29 00:00:00.000000000,Pending,2025,8,22,4,2023,8,13,6,2027,8,29,6,Gadget
4138,29.0,Vary,Gold,Technical Sales Engineer,Kilifi,High,2025-10-03 00:00:00.000000000,148121.0,Personal,Ussd,701218.0,7844.0,2025-02-04 00:00:00.000000000,2027-09-19 00:00:00.000000000,Active,2025,10,3,4,2025,2,4,1,2027,9,19,6,Travel
4139,47.0,High,Go Banking,Television Production Assistant,Embu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-01-08 00:00:00.000000000,2026-06-09 00:00:00.000000000,Active,2025,3,15,5,2024,1,8,0,2026,6,9,1,Motor
4139,47.0,High,Go Banking,Television Production Assistant,Embu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-11-29 00:00:00.000000000,2026-09-08 00:00:00.000000000,Active,2025,3,15,5,2023,11,29,2,2026,9,8,1,Life
4139,47.0,High,Go Banking,Television Production Assistant,Embu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-11-25 00:00:00.000000000,2027-10-31 00:00:00.000000000,Active,2025,3,15,5,2022,11,25,4,2027,10,31,6,Medical
4140,47.0,High,Platinum,"Producer, Television/Film/Video",Nyeri,Low,2025-12-23 00:00:00.000000000,148121.0,School Fees,Branch,612288.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,12,23,1,2023,9,15,4,2027,9,19,6,Life
4140,47.0,High,Platinum,"Producer, Television/Film/Video",Nyeri,Low,2025-08-01 00:00:00.000000000,95241.0,School Fees,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,1,4,2023,9,15,4,2027,9,19,6,Travel
4141,47.0,Vary,Go Banking,Hotel Manager,Nyeri,Low,2024-12-03 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-03-27 00:00:00.000000000,2026-11-25 00:00:00.000000000,Pending,2024,12,3,1,2023,3,27,0,2026,11,25,2,Medical
4142,47.0,Low,Platinum,"Programmer, Applications",Machakos,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-11-12 00:00:00.000000000,2028-08-15 00:00:00.000000000,Lapsed,2025,3,15,5,2023,11,12,6,2028,8,15,1,Travel
4142,47.0,Low,Platinum,"Programmer, Applications",Machakos,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,2928.0,2024-03-13 00:00:00.000000000,2028-02-23 00:00:00.000000000,Active,2025,3,15,5,2024,3,13,2,2028,2,23,2,Motor
4143,47.0,Low,Gold,"Teacher, Music",Embu,Low,2025-09-02 00:00:00.000000000,148121.0,Travel,Internet Banking,306131.0,7611.0,2024-08-27 00:00:00.000000000,2028-01-02 00:00:00.000000000,Active,2025,9,2,1,2024,8,27,1,2028,1,2,6,Life
4144,47.0,Vary,Gold,Radiation Protection Practitioner,Kericho,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
4145,47.0,Medium,Gold,Tax Inspector,Thika,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Travel
4146,47.0,Vary,Gold,Intelligence Analyst,Thika Road,Medium,2025-03-22 00:00:00.000000000,148121.0,Personal,App,795795.0,7611.0,2023-01-07 00:00:00.000000000,2026-09-22 00:00:00.000000000,Lapsed,2025,3,22,5,2023,1,7,5,2026,9,22,1,Travel
4146,47.0,Vary,Gold,Intelligence Analyst,Thika Road,Medium,2025-03-22 00:00:00.000000000,148121.0,Personal,App,795795.0,7611.0,2024-02-24 00:00:00.000000000,2026-06-14 00:00:00.000000000,Active,2025,3,22,5,2024,2,24,5,2026,6,14,6,Medical
4147,47.0,Low,Go Banking,Legal Executive,Bungoma,Low,2025-01-28 00:00:00.000000000,148121.0,Groceries,Branch,633734.0,7611.0,2023-10-24 00:00:00.000000000,2026-09-23 00:00:00.000000000,Lapsed,2025,1,28,1,2023,10,24,1,2026,9,23,2,Medical
4148,53.0,Vary,Platinum,Building Control Surveyor,Wajir,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,10337.0,2023-10-27 00:00:00.000000000,2027-08-18 00:00:00.000000000,Active,2025,3,15,5,2023,10,27,4,2027,8,18,2,Gadget
4148,53.0,Vary,Platinum,Building Control Surveyor,Wajir,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-10-05 00:00:00.000000000,2026-07-17 00:00:00.000000000,Active,2025,3,15,5,2022,10,5,2,2026,7,17,4,Medical
4149,47.0,Medium,SME,Minerals Surveyor,Kericho,Low,2025-02-04 00:00:00.000000000,148121.0,School Fees,App,406233.0,12071.0,2022-09-03 00:00:00.000000000,2029-01-04 00:00:00.000000000,Pending,2025,2,4,1,2022,9,3,5,2029,1,4,3,Life
4150,39.0,Vary,Gold,Civil Service Fast Streamer,Thika Road,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,3419.0,2025-01-27 00:00:00.000000000,2027-01-09 00:00:00.000000000,Active,2025,3,15,5,2025,1,27,0,2027,1,9,5,Motor
4151,47.0,Vary,Gold,"Engineer, Manufacturing Systems",Kisumu,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
4152,47.0,High,Platinum,Passenger Transport Manager,Kwale,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-07-24 00:00:00.000000000,2027-01-24 00:00:00.000000000,Lapsed,2025,3,15,5,2023,7,24,0,2027,1,24,6,Travel
4152,47.0,High,Platinum,Passenger Transport Manager,Kwale,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-08-27 00:00:00.000000000,2027-08-01 00:00:00.000000000,Pending,2025,3,15,5,2022,8,27,5,2027,8,1,6,Travel
4153,47.0,Vary,SME,Video Editor,Migori,High,2024-04-18 00:00:00.000000000,148121.0,School Fees,App,406233.0,7611.0,2023-09-10 00:00:00.000000000,2029-02-20 00:00:00.000000000,Pending,2024,4,18,3,2023,9,10,6,2029,2,20,1,Medical
4154,47.0,Vary,Gold,Emergency Planning/Management Officer,Kajiado,Low,2025-06-20 00:00:00.000000000,111612.0,Groceries,Ussd,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,6,20,4,2023,9,15,4,2027,9,19,6,Life
4155,47.0,Vary,SME,Herbalist,Kericho,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-08-06 00:00:00.000000000,2028-09-30 00:00:00.000000000,Active,2025,3,15,5,2024,8,6,1,2028,9,30,5,Gadget
4156,47.0,Vary,Gold,Labourer,Voi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-11-09 00:00:00.000000000,2028-04-25 00:00:00.000000000,Active,2025,3,15,5,2022,11,9,2,2028,4,25,1,Gadget
4157,35.0,High,Go Banking,"Accountant, Chartered Public Finance",Voi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
4158,47.0,High,Go Banking,Retail Banker,Narok,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
4159,47.0,High,SME,Financial Risk Analyst,Homa Bay,High,2025-08-12 00:00:00.000000000,231072.0,Bills,Internet Banking,221092.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,8,12,1,2023,9,15,4,2027,9,19,6,Life
4159,47.0,High,SME,Financial Risk Analyst,Homa Bay,High,2024-10-03 00:00:00.000000000,148121.0,Bills,Ussd,478035.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,10,3,3,2023,9,15,4,2027,9,19,6,Life
4159,47.0,High,SME,Financial Risk Analyst,Homa Bay,High,2025-05-23 00:00:00.000000000,148121.0,Electronics,Internet Banking,313986.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,5,23,4,2023,9,15,4,2027,9,19,6,Motor
4160,47.0,Medium,Platinum,Licensed Conveyancer,Nakuru,High,2025-03-04 00:00:00.000000000,148121.0,School Fees,Ussd,619735.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,4,1,2023,9,15,4,2027,9,19,6,Life
4161,47.0,High,Platinum,Aid Worker,Kisumu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-07-09 00:00:00.000000000,2028-12-08 00:00:00.000000000,Active,2025,3,15,5,2023,7,9,6,2028,12,8,4,Life
4161,47.0,High,Platinum,Aid Worker,Kisumu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-06-18 00:00:00.000000000,2027-04-02 00:00:00.000000000,Pending,2025,3,15,5,2022,6,18,5,2027,4,2,4,Medical
4162,47.0,High,Go Banking,"Librarian, Academic",Garissa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,3413.0,2023-05-23 00:00:00.000000000,2026-12-21 00:00:00.000000000,Lapsed,2025,3,15,5,2023,5,23,1,2026,12,21,0,Life
4163,47.0,High,Platinum,General Practice Doctor,Garissa,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-01-22 00:00:00.000000000,2029-01-04 00:00:00.000000000,Active,2025,3,15,5,2024,1,22,0,2029,1,4,3,Travel
4164,47.0,Vary,Platinum,Medical Secretary,Isiolo,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
4165,47.0,High,Platinum,Biomedical Scientist,Siaya,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,12701.0,2025-01-05 00:00:00.000000000,2027-01-25 00:00:00.000000000,Active,2025,3,15,5,2025,1,5,6,2027,1,25,0,Travel
4165,47.0,High,Platinum,Biomedical Scientist,Siaya,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-10-01 00:00:00.000000000,2028-08-13 00:00:00.000000000,Active,2025,3,15,5,2024,10,1,1,2028,8,13,6,Travel
4166,47.0,Medium,SME,"Surveyor, Land/Geomatics",Naivasha,High,2024-05-08 00:00:00.000000000,148121.0,Travel,App,406233.0,7611.0,2023-11-16 00:00:00.000000000,2026-05-26 00:00:00.000000000,Active,2024,5,8,2,2023,11,16,3,2026,5,26,1,Gadget
4167,47.0,Vary,SME,Financial Manager,Migori,Low,2026-01-17 00:00:00.000000000,148121.0,Electronics,Internet Banking,545728.0,9725.0,2023-08-15 00:00:00.000000000,2028-08-09 00:00:00.000000000,Active,2026,1,17,5,2023,8,15,1,2028,8,9,2,Gadget
4168,47.0,Vary,Platinum,Quarry Manager,Eldoret,Low,2025-02-23 00:00:00.000000000,148121.0,Bills,Ussd,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,2,23,6,2023,9,15,4,2027,9,19,6,Gadget
4169,47.0,Low,Go Banking,"Pharmacist, Hospital",Machakos,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
4170,47.0,High,Platinum,"Sound Technician, Broadcasting/Film/Video",Kilifi,Medium,2025-06-13 00:00:00.000000000,148121.0,Personal,Internet Banking,217250.0,9717.0,2022-08-01 00:00:00.000000000,2029-03-09 00:00:00.000000000,Pending,2025,6,13,4,2022,8,1,0,2029,3,9,4,Medical
4170,47.0,High,Platinum,"Sound Technician, Broadcasting/Film/Video",Kilifi,Medium,2024-09-16 00:00:00.000000000,148121.0,Groceries,App,186358.0,9717.0,2022-08-01 00:00:00.000000000,2029-03-09 00:00:00.000000000,Pending,2024,9,16,0,2022,8,1,0,2029,3,9,4,Life
4170,47.0,High,Platinum,"Sound Technician, Broadcasting/Film/Video",Kilifi,Medium,2025-12-17 00:00:00.000000000,218680.0,School Fees,App,409576.0,9717.0,2022-08-01 00:00:00.000000000,2029-03-09 00:00:00.000000000,Pending,2025,12,17,2,2022,8,1,0,2029,3,9,4,Motor
4170,47.0,High,Platinum,"Sound Technician, Broadcasting/Film/Video",Kilifi,Medium,2024-10-04 00:00:00.000000000,148121.0,Electronics,Ussd,431070.0,9717.0,2022-08-01 00:00:00.000000000,2029-03-09 00:00:00.000000000,Pending,2024,10,4,4,2022,8,1,0,2029,3,9,4,Travel
4171,63.0,Vary,Gold,"Psychologist, Prison And Probation Services",Voi,High,2025-09-20 00:00:00.000000000,148121.0,Travel,App,783159.0,8148.0,2023-02-19 00:00:00.000000000,2028-09-17 00:00:00.000000000,Active,2025,9,20,5,2023,2,19,6,2028,9,17,6,Gadget
4171,63.0,Vary,Gold,"Psychologist, Prison And Probation Services",Voi,High,2025-09-20 00:00:00.000000000,148121.0,Travel,App,783159.0,7611.0,2024-08-24 00:00:00.000000000,2028-09-01 00:00:00.000000000,Active,2025,9,20,5,2024,8,24,5,2028,9,1,4,Gadget
4171,63.0,Vary,Gold,"Psychologist, Prison And Probation Services",Voi,High,2026-01-14 00:00:00.000000000,4939.0,School Fees,Internet Banking,406233.0,8148.0,2023-02-19 00:00:00.000000000,2028-09-17 00:00:00.000000000,Active,2026,1,14,2,2023,2,19,6,2028,9,17,6,Gadget
