customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating
3969,,,SME,Chief Operating Officer,Isiolo,High
3970,,Low,SME,"Pilot, airline",,
3971,,,Mass,"Scientist, research (maths)",Malindi,Medium
3972,,,SME,"Engineer, water",Thika,
3973,,,Mass,Chief Technology Officer,Eldoret,
3974,,Low,Mass,Editorial assistant,Kericho,High
3975,,,Mass,Holiday representative,Homa Bay,
3976,64,Low,Mass,Fitness centre manager,Bungoma,Low
3977,,High,Mass,"Restaurant manager, fast food",Meru,High
3978,,Medium,Affluent,"Scientist, biomedical",Kitale,
3979,47,High,Mass,Research scientist (life sciences), ,Low
3980,,High, ,Sport and exercise psychologist,Nyeri,Low
3981,,,Mass,"Engineer, maintenance",Busia,
3982,42,High,Affluent,Recruitment consultant,Kericho,Medium
3983,,, ,Human resources officer,Narok,Medium
3984,,High, ,Oncologist,Homa Bay,
3985,,,Affluent,Ecologist,Malindi,
3986,,Low, ,Physiotherapist,Homa Bay,Low
3987,42,,Affluent,Purchasing manager,Wajir,
3988,,,SME,"Education officer, museum",,
3989,65,High,SME,Writer,Embu,Low
3990,,,Mass,Leisure centre manager,Homa Bay,
3991,,,Mass,"Engineer, energy",Lamu,
3992,28,,Mass,"Optician, dispensing",Garissa,
3993,,,Mass,"Surveyor, building",Kitale,Low
3994,,Medium,Affluent,"Engineer, drilling",Eldoret,
3995,,Medium,SME,Interpreter,Kakamega,Medium
3996,,,Affluent,,Eldoret,
3997,,Medium, ,Illustrator,Lamu,Medium
3998,,High, ,Associate Professor,Lamu,
3999,,Low, ,Building control surveyor,Kakamega,Low
4000,71,, ,Corporate treasurer,Mombasa,Medium
4001,,Low, ,Archaeologist,Narok,
4002,,Medium,SME,Warden/ranger,Busia,
4003,35,,Affluent,"Conservator, museum/gallery",Busia,
4004,,, ,"Doctor, hospital",,
4005,,Medium,Mass,Clinical embryologist,Malindi,Low
4006,,High,SME,"Lighting technician, broadcasting/film/video", ,High
4007,,,Mass,"Scientist, physiological",Narok,Medium
4008,,,SME,Banker,Kitale,
4009,,,SME,"Engineer, mining",Migori,Low
4010,,,Mass,Television floor manager,Bomet,High
4011,,,Mass,"Engineer, civil (consulting)",Voi,Low
4012,,Medium, ,Agricultural engineer,Kilifi,
4013,,High,Mass,Firefighter,Kwale,High
4014,,High,Affluent,"Buyer, industrial",Eldoret,Medium
4015,,,SME,Land/geomatics surveyor,Kitale,Medium
4016,29,,SME,"Designer, fashion/clothing",Homa Bay,Low
4017,,Medium, ,Equality and diversity officer,Nairobi,Medium
4018,,,SME,Planning and development surveyor,Mombasa,Medium
4019,60,High,Mass,Operations geologist,Nyeri,High
4020,34,,SME,"Designer, exhibition/display",Mombasa,Medium
4021,,Medium,SME,Mudlogger,,High
4022,,High,Mass,Insurance claims handler,Kilifi,High
4023,25,High,Mass,"Journalist, broadcasting",Nyeri,High
4024,,Low,SME,Soil scientist,Voi,Medium
4025,,Medium,Affluent,Dietitian,Isiolo,Low
4026,,Medium,Mass,Research scientist (life sciences),Nairobi,Low
4027,,Low,Affluent,Automotive engineer,,Medium
4028,,,Affluent,Child psychotherapist,Eldoret,High
4029,,Low, ,Land,Kitale,Medium
4030,,Medium,Affluent,"Designer, exhibition/display",Malindi,
4031,,, ,"Surveyor, rural practice",Kilifi,Low
4032,,High,Affluent,Airline pilot,Narok,High
4033,,Low, ,"Surveyor, building",Isiolo,Medium
4034,,,Mass,Environmental health practitioner,Wajir,High
4035,,,SME,Multimedia programmer,Kericho,
4036,,,SME,Gaffer,Siaya,High
4037,38,Low, ,Dealer,Kisumu,
4038,,High,Mass,Paramedic,Bungoma,Low
4039,,, ,Podiatrist,Nyeri,High
4040,44,Low, ,Historic buildings inspector/conservation officer,Embu,Medium
4041,,Medium,Mass,Hydrogeologist,Machakos,High
4042,,Low,Affluent,Adult guidance worker,Nyeri,High
4043,,Low,Affluent,Drilling engineer,Mombasa,
4044,,Low,Mass,"Investment banker, operational",Kwale,
4045,47,, ,Environmental health practitioner,Kericho,Medium
4046,62,Low,SME,Hotel manager,Eldoret,Low
4047,51,Medium, ,"Production designer, theatre/television/film",Kakamega,Low
4048,,,Affluent,Fisheries officer,Lamu,
4049,,Medium,Mass,Network engineer,Nairobi,Medium
4050,39,,Mass,"Programme researcher, broadcasting/film/video",Busia,High
4051,,Low,Mass,Podiatrist,Nyeri,Medium
4052,,,Affluent,"Engineer, manufacturing",Wajir,Medium
4053,55,, ,"Scientist, forensic",Bomet,Medium
4054,,Low,Mass,Barista,Kajiado,Low
4055,,High,SME,Ergonomist,Kwale,High
4056,,High,Mass,Graphic designer,Kericho,Medium
4057,,Medium, ,Food technologist,Kwale,Low
4058,26,Low,Affluent,Commercial art gallery manager,Nakuru,Low
4059,67,Low,SME,Meteorologist,Bungoma,
4060,22,,SME,Sports therapist,Wajir,High
4061,,High,Mass,"Engineer, biomedical",Nyeri,Medium
4062,,High, ,"Scientist, clinical (histocompatibility and immunogenetics)",Kitale,High
4063,,Low,Mass,Media buyer,Embu,
4064,,Medium,SME,Microbiologist,Bomet,
4065,,Low,Mass,Hydrographic surveyor,Kisumu,Medium
4066,,Medium, ,Equality and diversity officer,Kwale,Low
4067,,High,Affluent,Professor Emeritus,Mombasa,
4068,,,SME,"Administrator, Civil Service",Kwale,Low
4069,,, ,Clinical molecular geneticist,Narok,
4070,,High,Mass,"Designer, jewellery", ,High
4071,,Medium,SME,Manufacturing engineer,Kakamega,Medium
4072,,Low,Mass,Exhibition designer,Bungoma,
4073,,High,Mass,Public relations account executive,Naivasha,High
4074,,,Affluent,Manufacturing engineer,Isiolo,
4075,,Medium,Mass,Historic buildings inspector/conservation officer,Kajiado,Medium
4076,,Low,Mass,Agricultural consultant, ,High
4077,,, ,"Restaurant manager, fast food",Embu,Low
4078,,Medium,Mass,Communications engineer,Naivasha,
4079,,Low,Affluent,Metallurgist,Siaya,
4080,,,Mass,Media buyer,Wajir,High
4081,33,Low,Mass,Sports administrator,Naivasha,Medium
4082,,,Mass,Barrister's clerk,Voi,
4083,,,SME,Market researcher,Meru,High
4084,,,Affluent,Ceramics designer,Voi,Medium
4085,,Low,SME,"Lighting technician, broadcasting/film/video",Wajir,
4086,21,,Affluent,"Teacher, secondary school",Kitale,High
4087,,Medium,Affluent,Applications developer,Kajiado,Medium
4088,,, ,,Thika,
4089,,,SME,Quantity surveyor,Busia,
4090,64,,Affluent,"Accountant, chartered public finance",Lamu,Medium
4091,,,Affluent,Structural engineer,Naivasha,Medium
4092,,, ,Armed forces training and education officer,Siaya,High
4093,,,SME,Textile designer,Nakuru,
4094,,,Mass,Banker,Homa Bay,
4095,,Medium, ,Translator,Naivasha,High
4096,,High,Affluent,Transport planner,Kwale,
4097,36,Low,SME,Neurosurgeon,Machakos,
4098,,,Affluent,"Surveyor, rural practice",Machakos,
4099,,, ,"Designer, ceramics/pottery",Kwale,Low
4100,29,, ,Naval architect,Kwale,Medium
4101,,Medium,SME,Tourism officer,Migori,Low
4102,,, ,Orthoptist,Busia,Low
4103,,, ,Child psychotherapist,Kilifi,Medium
4104,,,Mass,"Education officer, community",Kisumu,Low
4105,47,,Affluent,Broadcast journalist,Meru,High
4106,,,Mass,Medical sales representative,Narok,Low
4107,,High,Mass,Illustrator,Kericho,High
4108,,Low,SME,Sales promotion account executive,Naivasha,Medium
4109,,Low, ,Agricultural engineer,Migori,
4110,59,Low,Affluent,Mining engineer,Bungoma,Medium
4111,,High,Affluent,"Lighting technician, broadcasting/film/video",Kajiado,Medium
4112,,,Affluent,Chief Financial Officer,Garissa,Low
4113,,, ,Purchasing manager,Narok,Medium
4114,39,Medium,Affluent,"Surveyor, building",Mombasa,Medium
4115,,,Affluent,"Secretary, company",Kitale,High
4116,,High, ,"Conservation officer, historic buildings",Machakos,
4117,58,High,SME,Curator,Wajir,Low
4118,,Low,Affluent,Economist,Voi,
4119,,, ,Patent examiner,,
4120,,Low,Mass,Research scientist (medical),Voi,
4121,29,Medium, ,"Surveyor, quantity",Machakos,Low
4122,,Low,Mass,Interpreter,Kericho,Medium
4123,,Medium, ,Actuary,Nairobi,
4124,,High,Affluent,Nutritional therapist,,Low
4125,27,Low,SME,English as a foreign language teacher,Kwale,Medium
4126,,Low,SME,Air traffic controller,Lamu,
4127,,,Affluent,Dealer,Nyeri,High
4128,56,High,Mass,"Editor, magazine features",Kwale,Low
4129,77,, ,"Scientist, research (maths)",Wajir,
4130,,Medium,Affluent,Learning disability nurse,Wajir,Low
4131,,Medium, ,Commercial art gallery manager,Bungoma,High
4132,,High,Affluent,"Engineer, maintenance",Lamu,Low
4133,,Medium,Affluent,Careers adviser,Meru,Medium
4134,74,High, ,Clinical biochemist,Kajiado,
4135,,Medium,SME,"Investment banker, corporate",Mombasa,Low
4136,,,SME,"Conservation officer, historic buildings",Narok,Low
4137,32,Low,Mass,Set designer,Siaya,
4138,29,, ,Technical sales engineer,Kilifi,High
4139,,High,Mass,Television production assistant,Embu,High
4140,,High,Affluent,"Producer, television/film/video",Nyeri,
4141,,,Mass,Hotel manager,Nyeri,
4142,,Low,Affluent,"Programmer, applications",Machakos,Medium
4143,,Low, ,"Teacher, music",Embu,Low
4144,,, ,Radiation protection practitioner,Kericho,Low
4145,,Medium, ,Tax inspector,Thika,High
4146,,, ,Intelligence analyst,,Medium
4147,,Low,Mass,Legal executive,Bungoma,Low
4148,53,,Affluent,Building control surveyor,Wajir,Medium
4149,,Medium,SME,Minerals surveyor,Kericho,
4150,39,, ,Civil Service fast streamer,,Low
4151,,, ,"Engineer, manufacturing systems",Kisumu,
4152,,High,Affluent,Passenger transport manager,Kwale,High
4153,,,SME,Video editor,Migori,High
4154,,, ,Emergency planning/management officer,Kajiado,
4155,,,SME,Herbalist,Kericho,High
4156,,, ,,Voi,
4157,35,High,Mass,"Accountant, chartered public finance",Voi,
4158,,High,Mass,Retail banker,Narok,
4159,,High,SME,Financial risk analyst,Homa Bay,High
4160,,Medium,Affluent,Licensed conveyancer,Nakuru,High
4161,,High,Affluent,Aid worker,Kisumu,High
4162,,High,Mass,"Librarian, academic",Garissa,
4163,,High,Affluent,General practice doctor,Garissa,Medium
4164,,,Affluent,Medical secretary,Isiolo,High
4165,,High,Affluent,Biomedical scientist,Siaya,Medium
4166,,Medium,SME,"Surveyor, land/geomatics",Naivasha,High
4167,,,SME,Financial manager,Migori,Low
4168,,,Affluent,Quarry manager,Eldoret,Low
4169,,Low,Mass,"Pharmacist, hospital",Machakos,Low
4170,,High,Affluent,"Sound technician, broadcasting/film/video",Kilifi,Medium
4171,63,, ,"Psychologist, prison and probation services",Voi,High
4172,32,,Mass,"Administrator, charities/voluntary organisations",Nyeri,
4173,61,,SME,Drilling engineer,Wajir,Medium
4174,,Low, ,Physiological scientist,Nairobi,High
4175,61,Medium,Affluent,Air traffic controller,Kakamega,Low
4176,,,Affluent,Immunologist,Wajir,Medium
4177,,,Mass,Firefighter,Kisumu,High
4178,,,Mass,Counsellor,Bomet,
4179,,,Affluent,Chief Technology Officer,Bungoma,Medium
4180,,,Affluent,Customer service manager,Kisumu,
4181,,Low,Mass,Counsellor,Garissa,Medium
4182,60,, ,"Radiographer, diagnostic",Malindi,Low
4183,,Medium,SME,Insurance account manager,Isiolo,Low
4184,,Medium,Mass,"Designer, industrial/product",Machakos,Low
4185,,High, ,Freight forwarder,Voi,
4186,,,Affluent,"Designer, blown glass/stained glass",Kericho,Low
4187,,,SME,Interior and spatial designer,Nyeri,
4188,,, ,Primary school teacher,Kisumu,
4189,,,SME,Ambulance person,Migori,
4190,,,SME,Health visitor,Embu,Low
4191,,Medium,SME,International aid/development worker,Kericho,High
4192,,Low, ,Retail buyer,Kisumu,
4193,,Low, ,Advertising art director,Kericho,High
4194,,High,Affluent,Bonds trader,Migori,
4195,,Medium,SME,Technical sales engineer,Lamu,Low
4196,,,Mass,Careers adviser,Kilifi,Low
4197,,Low,Mass,"Therapist, nutritional",Voi,Low
4198,,,Mass,Dentist,Meru,Medium
4199,,, ,Politician's assistant,Wajir,Low
4200,71,,Affluent,Planning and development surveyor,Kilifi,High
4201,71,, ,"Teacher, adult education",Homa Bay,
4202,,,SME,"Merchandiser, retail",Voi,High
4203,33,High,Mass,Sales promotion account executive,Voi,Medium
4204,,High, ,Airline pilot,Machakos,High
4205,37,High,Mass,Diagnostic radiographer,Kitale,
4206,63,, ,Education administrator,Busia,
4207,,,Mass,Games developer,,Low
4208,75,,SME,Trade union research officer,Kwale,Medium
4209,,High,Mass,Rural practice surveyor,Kitale,Medium
4210,,,SME,Dancer,Narok,High
4211,,Medium,SME,Social worker,Lamu,Low
4212,25,Low, ,"Surveyor, building",Malindi,Low
4213,46,Low, ,"Engineer, site",Kajiado,Low
4214,,High, ,Artist,Garissa,
4215,,,SME,Prison officer,Siaya,Medium
4216,,Medium,Affluent,Learning mentor,Isiolo,High
4217,,,Affluent,Colour technologist,Naivasha,High
4218,,,SME,Science writer,Kericho,High
4219,,High,SME,IT trainer,Narok,Low
4220,,, ,Mining engineer,Homa Bay,Medium
4221,,High, ,Geophysicist/field seismologist,Kakamega,Medium
4222,,Low, ,,Busia,
4223,,Low,Affluent,Site engineer,Eldoret,
4224,,,Affluent,Product designer,Busia,
4225,,Medium,SME,Barrister's clerk,Mombasa,High
4226,,,Affluent,"Scientist, product/process development",Nairobi,High
4227,,High, ,"Psychologist, occupational",Homa Bay,Medium
4228,,, ,Insurance underwriter,Eldoret,
4229,,Low, ,Environmental consultant,Kilifi,High
4230,,Medium, ,"Education officer, environmental", ,
4231,,Medium, ,Tax adviser,Kilifi,
4232,,,Mass,"Engineer, building services",Naivasha,Medium
4233,69,Low,SME,"Loss adjuster, chartered",Wajir,Medium
4234,,,SME,"Horticulturist, amenity",Meru,High
4235,60,,Affluent,"Research officer, government",Nakuru,Medium
4236,,Medium, ,Media buyer,Narok,
4237,,Medium,Mass,"Psychologist, educational",Bomet,Medium
4238,,, ,Freight forwarder,Migori,
4239,,Low, ,"Education officer, community",Garissa,
4240,43,Medium,Affluent,Broadcast presenter,Naivasha,High
4241,,High,Mass,Legal secretary,Lamu,High
4242,,High,Mass,"Accountant, chartered public finance",Isiolo,High
4243,37,Low,SME,"Designer, fashion/clothing",Eldoret,
4244,,, ,Food technologist,Bungoma,Medium
4245,,,Mass,Environmental education officer,Kajiado,High
4246,56,Low,SME,Chartered certified accountant,Kilifi,High
4247,,,Mass,Television camera operator,Kajiado,Medium
4248,,Low, ,Interpreter,Kajiado,Medium
4249,59,High,SME,Psychiatrist, ,High
4250,28,,Mass,,Kericho,
4251,,High,Affluent,"Designer, blown glass/stained glass",Kisumu,
4252,,,Mass,Paramedic,Kwale,High
4253,,, ,"Engineer, agricultural",Thika,Medium
4254,,Low,Affluent,"Accountant, chartered", ,
4255,,Medium,Mass,Tree surgeon,Busia,Medium
4256,69,Medium,Mass,Musician,Kitale,Low
4257,,,SME,Social researcher,Bungoma,Medium
4258,,, ,Osteopath,Isiolo,Medium
4259,68,High,Mass,"Social research officer, government",Isiolo,Low
4260,,Medium,Mass,Chief Financial Officer,Nakuru,
4261,63,High,Mass,Brewing technologist,Kwale,
4262,,, ,Hydrogeologist,Migori,
4263,,Medium,Affluent,Patent attorney, ,High
4264,,, ,Leisure centre manager,Voi,Low
4265,,Low,SME,"Psychologist, occupational",Embu,Medium
4266,71,High,SME,Writer,Kwale,Low
4267,,, ,Biomedical scientist,Embu,Low
4268,,Medium,Mass,Magazine journalist,Nairobi,Low
4269,,High,Mass,Product/process development scientist,,Low
4270,,,Affluent,"Chemist, analytical",Kakamega,Low
4271,24,Low, ,"Solicitor, Scotland",,Low
4272,,Medium, ,Editorial assistant,Siaya,High
4273,28,,Mass,Forest/woodland manager,Bomet,Low
4274,,Low,SME,Brewing technologist,Kajiado,Low
4275,45,,SME,Meteorologist,Meru,
4276,,Medium,Affluent,Illustrator,Isiolo,Low
4277,43,Medium,Affluent,Animator,Kwale,Low
4278,71,Low,SME,Passenger transport manager,Eldoret,
4279,46,Medium, ,Transport planner,Nyeri,
4280,,,Affluent,Water engineer,Garissa,
4281,52,Low,Mass,Jewellery designer,Bomet,Medium
4282,,, ,Air traffic controller,Nyeri,Low
4283,,Low,Mass,Sports development officer,Homa Bay,Low
4284,,Low,Affluent,Podiatrist,Nakuru,Low
4285,,,SME,Materials engineer,Nakuru,
4286,,,Affluent,"Pilot, airline",Machakos,High
4287,,High,SME,Information officer,Wajir,Low
4288,,High, ,Community arts worker,Thika,
4289,,,Affluent,Optometrist,Voi,
4290,64,,Affluent,Public house manager,Kakamega,
4291,,Medium,Affluent,Further education lecturer,Kwale,Medium
4292,,, ,Control and instrumentation engineer,Kilifi,
4293,,High,Mass,Optometrist,Kericho,High
4294,,,Mass,Forensic psychologist,Narok,Medium
4295,,Low,SME,Oceanographer,Kakamega,
4296,,,Affluent,Financial adviser,Mombasa,High
4297,24,,Mass,"Lighting technician, broadcasting/film/video",Kisumu,High
4298,,High, ,"Engineer, mining",Garissa,Low
4299,,High,Affluent,Contractor,Lamu,
4300,,Medium,SME,Mental health nurse,Kericho,
4301,,Medium,Mass,Community arts worker,Kilifi,Low
4302,,, ,Hydrologist,Nyeri,High
4303,18,Low, ,"Research officer, government",Eldoret,
4304,,Medium,SME,Physiotherapist,,Low
4305,,High,Mass,"Teacher, adult education",Lamu,Low
4306,21,,Affluent,Hydrologist,Wajir,High
4307,,, ,Personal assistant,Kakamega,High
4308,,Medium,SME,Financial trader,Voi,
4309,,, ,"Production assistant, radio",Kwale,
4310,18,, ,"Editor, magazine features",Embu,Medium
4311,,Medium,Mass,Fitness centre manager,Kwale,High
4312,,Low,Mass,Air traffic controller,Kajiado,Medium
4313,,Low,Affluent,Claims inspector/assessor,Kilifi,Medium
4314,25,, ,Animator,Migori,Low
4315,,Low,SME,Fisheries officer,Garissa,Low
4316,,, ,Sports coach,Kericho,
4317,,High,SME,Recycling officer,Busia,High
4318,49,Medium, ,Freight forwarder,Kisumu,High
4319,,,SME,Special educational needs teacher,Meru,Medium
4320,,, ,IT sales professional,Machakos,Medium
4321,33,Low, ,Herbalist,Garissa,
4322,64,,Affluent,Cabin crew,Voi,Low
4323,,,Mass,Adult nurse,Nairobi,High
4324,,Low,Mass,Amenity horticulturist,Mombasa,High
4325,48,Low,SME,Insurance underwriter,Meru,High
4326,,Medium, ,Early years teacher,Bungoma,High
4327,34,, ,Geophysical data processor,Malindi,Low
4328,56,Medium,Mass,Research scientist (maths),Meru,
4329,56,Medium,SME,Control and instrumentation engineer,Nairobi,
4330,,Low,Affluent,"Nurse, children's",Machakos,Low
4331,47,Low,Affluent,"Education officer, community",Eldoret,
4332,,,Affluent,Jewellery designer,Wajir,
4333,,, ,Brewing technologist,Kakamega,Medium
4334,,Medium,SME,Press sub,Kwale,Low
4335,,,Mass,Corporate investment banker,Thika,
4336,,Medium, ,,Malindi,Medium
4337,35,, ,Financial adviser,Isiolo,Low
4338,,Medium,Affluent,Armed forces training and education officer,Voi,Low
4339,,High,SME,Hydrologist,Isiolo,High
4340,,,SME,Conference centre manager,Eldoret,Medium
4341,,Low,Affluent,Research scientist (physical sciences),Bomet,Medium
4342,,Medium,Affluent,Physiotherapist,Kilifi,Medium
4343,,,Affluent,Counsellor,Eldoret,Low
4344,,, ,"Engineer, building services",Kwale,High
4345,,Medium, ,Local government officer,Narok,Low
4346,,Low, ,"Psychologist, sport and exercise",Bomet,
4347,61,Low,Mass,"Administrator, Civil Service",Kericho,
4348,,Medium,Mass,Quantity surveyor,Siaya,
4349,,,SME,Medical illustrator,Naivasha,High
4350,,Low,Affluent,,Busia,Low
4351,36,Medium,Affluent,Arboriculturist,Embu,Medium
4352,,Medium, ,Education administrator,Bomet,
4353,,Medium,Mass,Software engineer,Busia,
4354,,,Affluent,Secondary school teacher,Bomet,Low
4355,47,Low,SME,Microbiologist,Machakos,Medium
4356,,,Affluent,Call centre manager, ,High
4357,50,High, ,Accommodation manager,Kisumu,
4358,,Low, ,Health service manager,Bomet,
4359,29,,Mass,Radiation protection practitioner,Nakuru,
4360,,Low,SME,"Psychologist, educational",Nyeri,Medium
4361,,High,SME,Fitness centre manager,Nakuru,
4362,,,Affluent,Senior tax professional/tax inspector,Isiolo,Medium
4363,,Medium,SME,"Nurse, mental health", ,
4364,46,,Affluent,Audiological scientist,Voi,
4365,,High,Affluent,Academic librarian,,Medium
4366,,High,Mass,Communications engineer,Kitale,Medium
4367,,Low,SME,Hydrogeologist,Migori,High
4368,,Low, ,Sports development officer,Migori,Low
4369,,Medium,Affluent,Intelligence analyst,Garissa,
4370,,Low,Affluent,"Designer, furniture", ,
4371,,,Affluent,Lexicographer,Kericho,Low
4372,,,SME,Educational psychologist,Kitale,Low
4373,,,SME,"Psychologist, clinical",Machakos,Low
4374,,,SME,,Siaya,
