transaction_id,customer_id,transaction_date,amount,category,channel,balance_after
103880,1198,2024-05-15,36588,Bills,Branch,
103881,2286,2024-05-30,,Bills,App,
103882,988,2024-05-21,,School Fees,USSD,
103883,5110,2024-08-23,,Bills,USSD,213648.0
103884,3990,2026-03-07,,,USSD,
103885,2960,2025-12-14,,Groceries,App,565198.0
103886,1262,2024-09-07,225929,Electronics,Branch,584775.0
103887,5738,2025-06-22,,Travel,App,
103888,4726,2025-04-24,,,Internet Banking,562349.0
103889,1256,2025-07-28,,,App,
103890,588,2024-09-09,278781,Groceries,Branch,
103891,1541,2025-09-18,284657,Bills,App,378482.0
103892,794,2024-07-13,113682,Electronics,Branch,97166.0
103893,3917,2024-10-08,,Electronics,App,65785.0
103894,5356,2026-02-18,,,App,261255.0
103895,5664,2025-08-13,,Bills,USSD,
103896,6551,2025-12-30,,Groceries,USSD,8975.0
103897,6321,2025-05-04,,,USSD,
103898,2021,2025-03-28,,Bills,Branch,
103899,119,2025-10-30,151821,Travel,,
103900,1214,2025-09-29,,Electronics,,201510.0
103901,614,2024-11-27,97228,School Fees,,723591.0
103902,6509,2025-03-21,45729,,,105818.0
103903,4582,2025-05-09,71441,Electronics,Branch,296912.0
103904,6093,2025-08-05,,Bills,USSD,
103905,5199,2024-05-29,225777,,USSD,638609.0
103906,4418,2024-10-26,,,USSD,
103907,4235,2024-04-15,,Bills,Branch,
103908,3474,2025-08-07,,School Fees,App,185278.0
103909,3298,2024-04-04,,School Fees,Internet Banking,
103910,1290,2024-11-17,,Electronics,Branch,354294.0
103911,2381,2025-01-11,,Bills,App,
103912,224,2025-12-22,,Electronics,USSD,303705.0
103913,4668,2025-12-23,,Groceries,USSD,99885.0
103914,2824,2026-02-14,289378,Bills,,302685.0
103915,3015,2024-11-06,,,,
103916,5680,2025-03-31,,Electronics,App,
103917,2641,2025-11-23,256647,,Internet Banking,
103918,4905,2025-12-20,,Bills,App,252506.0
103919,987,2024-06-02,,,App,776807.0
103920,6011,2025-05-23,,Bills,Internet Banking,746059.0
103921,1024,2025-10-07,,Travel,App,251860.0
103922,1544,2024-07-06,229512,Electronics,App,190594.0
103923,1273,2025-05-26,,Bills,Branch,431542.0
103924,1780,2025-05-15,,School Fees,Internet Banking,341929.0
103925,1701,2024-06-04,,School Fees,USSD,
103926,3931,2025-04-05,39414,Travel,,
103927,2235,2025-12-16,279160,Bills,USSD,
103928,4345,2024-11-10,166273,Electronics,USSD,
103929,3199,2025-09-22,26118,,,56154.0
103930,3160,2025-04-21,,,,
103931,3984,2025-10-22,276081,Electronics,App,
103932,5914,2026-01-17,,,Internet Banking,
103933,1024,2024-12-20,,,,
103934,6390,2024-09-21,,,Internet Banking,
103935,6159,2024-04-02,,School Fees,App,
103936,3840,2026-02-07,,Groceries,USSD,423066.0
103937,826,2025-08-22,,,,
103938,2737,2025-02-12,92216,Bills,,332005.0
103939,3407,2024-09-05,,Travel,App,
103940,2775,2025-10-08,34920,Travel,Internet Banking,697005.0
103941,4633,2024-04-19,,,Internet Banking,
103942,492,2024-09-02,125876,Bills,Branch,446255.0
103943,1860,2025-05-21,222112,Bills,USSD,
103944,2340,2024-07-20,,,Branch,537802.0
103945,6261,2025-05-03,31962,Travel,Internet Banking,
103946,592,2025-01-25,164676,Travel,Branch,
103947,2735,2024-05-10,,Electronics,Internet Banking,667566.0
103948,6888,2025-03-03,,Travel,,
103949,1493,2024-06-21,,,App,
103950,948,2025-06-29,187443,School Fees,Branch,443569.0
103951,1576,2024-03-27,145628,Travel,,
103952,683,2024-08-22,278153,,,254657.0
103953,629,2025-09-29,,Travel,App,183813.0
103954,5816,2024-11-05,,School Fees,App,422598.0
103955,4689,2025-08-08,,School Fees,,
103956,4483,2024-04-08,290312,Bills,,
103957,5703,2026-01-09,291249,,Branch,
103958,4748,2025-07-19,,,Branch,12999.0
103959,2241,2025-03-06,,Travel,USSD,655009.0
103960,3755,2024-11-26,11400,School Fees,USSD,579548.0
103961,101,2025-06-10,127270,Electronics,,47125.0
103962,1094,2024-07-23,,Groceries,USSD,289612.0
103963,5294,2024-08-11,,School Fees,,294594.0
103964,2492,2025-06-16,,Groceries,App,518388.0
103965,3773,2025-06-20,,,App,
103966,433,2024-07-19,,,Branch,
103967,5335,2024-11-04,,Travel,Internet Banking,
103968,537,2024-08-13,59971,,,159371.0
103969,601,2024-07-25,,,Branch,447894.0
103970,1667,2025-05-15,,Electronics,USSD,
103971,2756,2025-11-15,,,,
103972,319,2024-04-06,261777,Electronics,Branch,361309.0
103973,6369,2025-08-07,252395,,USSD,538322.0
103974,6532,2025-07-21,272144,Bills,,
103975,4942,2025-04-28,,,Branch,
103976,1863,2025-01-06,,,Internet Banking,
103977,3733,2024-06-11,211729,,Branch,
103978,1528,2024-05-19,,Bills,,
103979,71,2025-01-15,,Travel,USSD,
103980,5249,2025-01-31,,School Fees,,
103981,444,2024-10-07,,Electronics,,
103982,4695,2024-08-27,,Travel,Branch,408120.0
103983,387,2024-10-20,293419,Travel,,37722.0
103984,6162,2026-02-19,,,App,450519.0
103985,5675,2026-01-20,,School Fees,Internet Banking,
103986,5196,2024-06-10,,Electronics,USSD,289180.0
103987,1870,2025-07-13,,,Internet Banking,110601.0
103988,4649,2024-06-19,,,Branch,
103989,2012,2024-04-23,,Electronics,Branch,
103990,2922,2025-08-01,,Electronics,App,
103991,5485,2024-12-12,,Bills,Branch,522824.0
103992,3352,2024-06-28,,Electronics,Branch,341933.0
103993,280,2026-01-23,276764,Groceries,Branch,252906.0
103994,771,2025-11-26,,,Internet Banking,68386.0
103995,5563,2024-07-26,,School Fees,App,
103996,954,2024-05-18,,Electronics,,
103997,4425,2026-02-28,259374,,USSD,765826.0
103998,1560,2024-09-02,110591,School Fees,App,
103999,6652,2026-03-18,,School Fees,Internet Banking,89867.0
104000,2498,2025-04-02,,Groceries,,134005.0
104001,3447,2024-08-13,,Electronics,,708178.0
104002,3368,2024-11-18,1336,School Fees,USSD,523616.0
104003,3548,2024-06-11,,,,758379.0
104004,6983,2026-02-12,,,App,
104005,2441,2024-12-14,,Electronics,,
104006,109,2024-04-30,84629,Groceries,Internet Banking,620023.0
104007,4455,2025-02-08,,Bills,,351723.0
104008,956,2025-09-29,,Bills,Internet Banking,
104009,3361,2024-04-30,,Bills,,
104010,3490,2024-10-31,,Bills,USSD,
104011,318,2025-04-09,9720,Travel,App,409768.0
104012,341,2024-06-04,,School Fees,Internet Banking,285482.0
104013,5437,2024-08-20,181705,Travel,,418608.0
104014,4445,2024-11-19,213788,,Branch,313489.0
104015,2075,2024-08-15,193612,Electronics,Branch,588791.0
104016,638,2025-11-10,8774,,App,
104017,4497,2024-07-07,,Bills,Internet Banking,
104018,6460,2025-09-10,,Electronics,USSD,51804.0
104019,5679,2025-10-04,,Groceries,USSD,
104020,4464,2026-01-05,,School Fees,App,443963.0
104021,2391,2024-11-04,,Groceries,USSD,601299.0
104022,6837,2025-02-05,160694,School Fees,,
104023,5485,2026-02-13,,Groceries,App,527842.0
104024,3989,2025-01-28,,,Internet Banking,231603.0
104025,5000,2025-11-14,,Groceries,USSD,
104026,5193,2025-05-06,,,,
104027,3194,2025-03-01,263525,School Fees,USSD,170369.0
104028,3937,2025-10-29,,Electronics,App,
104029,4282,2024-09-27,,,App,
104030,6980,2024-12-25,,Groceries,USSD,
104031,2367,2025-07-02,,,App,352381.0
104032,3003,2024-08-14,,School Fees,Branch,
104033,4690,2025-05-16,239413,School Fees,App,
104034,1566,2024-07-27,157375,Groceries,Internet Banking,
104035,793,2025-05-10,,Electronics,USSD,188969.0
104036,3705,2024-08-31,,,Branch,375448.0
104037,2401,2025-07-08,,Bills,USSD,
104038,355,2024-05-22,,,App,55465.0
104039,4202,2024-07-29,284963,Travel,Branch,
104040,3896,2025-06-20,,Bills,USSD,750116.0
104041,4514,2024-04-09,,Groceries,App,
104042,4018,2024-11-20,,Groceries,App,
104043,4738,2025-10-14,193351,,USSD,705374.0
104044,2253,2025-01-31,272070,,USSD,
104045,565,2025-03-10,,School Fees,USSD,
104046,3454,2025-09-11,,,Branch,65955.0
104047,1303,2024-12-12,,,Branch,221480.0
104048,6333,2024-07-07,,Electronics,Internet Banking,
104049,1751,2025-10-23,,,Branch,
104050,2591,2024-04-12,71213,,App,197398.0
104051,258,2026-02-19,,Electronics,Branch,90428.0
104052,6597,2025-10-27,219517,Groceries,USSD,281308.0
104053,1596,2024-10-31,,Electronics,USSD,
104054,6222,2026-01-19,,Travel,Branch,
104055,1047,2025-08-29,,,App,
104056,6647,2025-03-26,290413,Electronics,Internet Banking,
104057,2233,2024-07-24,,Electronics,USSD,724360.0
104058,2595,2024-06-27,,,,
104059,4078,2026-02-11,,,Internet Banking,658754.0
104060,3585,2024-11-28,,,,423691.0
104061,1641,2024-06-18,,School Fees,,
104062,1712,2026-01-31,,Groceries,,484494.0
104063,49,2025-04-30,89654,Electronics,USSD,470282.0
104064,168,2024-05-08,,,USSD,416554.0
104065,1854,2025-10-05,73571,,,419456.0
104066,3855,2025-12-03,85000,Groceries,,431235.0
104067,3742,2024-10-08,158873,Electronics,Internet Banking,
104068,2069,2024-11-06,,Electronics,USSD,
104069,392,2024-09-01,247158,Electronics,,609844.0
104070,2951,2025-10-31,,,App,655768.0
104071,5225,2024-07-31,,,USSD,
104072,5753,2025-04-23,67220,,USSD,679436.0
104073,5824,2025-01-07,249479,School Fees,App,
104074,1450,2025-07-24,,Electronics,,
104075,229,2025-01-20,37537,,Branch,
104076,6128,2024-07-26,162421,Bills,USSD,
104077,3253,2025-08-12,,Travel,,483929.0
104078,352,2025-02-26,207623,,App,
104079,2273,2025-10-27,30619,,App,
104080,4038,2025-03-04,,,USSD,
104081,234,2026-03-03,123085,Electronics,App,
104082,266,2024-05-11,,,App,132199.0
104083,858,2025-07-11,,Bills,,
104084,6458,2024-09-03,,Groceries,App,
104085,499,2025-04-16,,School Fees,Branch,
104086,877,2026-01-01,,Groceries,,
104087,2259,2025-08-01,,School Fees,,321041.0
104088,4195,2024-12-14,,Groceries,USSD,83941.0
104089,1645,2025-10-29,,Groceries,,
104090,5508,2026-02-18,154282,Travel,USSD,92961.0
104091,2393,2024-11-30,,Travel,App,773544.0
104092,3325,2024-08-03,,Travel,Internet Banking,91489.0
104093,2952,2024-03-22,198058,,Branch,
104094,4620,2024-07-25,,Groceries,Branch,
104095,6262,2025-11-24,233527,,App,84241.0
104096,2648,2024-05-18,,,Internet Banking,531089.0
104097,4952,2025-11-16,142319,,,754830.0
104098,2257,2024-03-26,,School Fees,Internet Banking,36398.0
104099,1433,2024-06-26,,Travel,,648995.0
104100,481,2024-10-28,,School Fees,,
104101,2971,2025-07-25,,School Fees,,599084.0
104102,1666,2025-09-28,,Electronics,Internet Banking,
104103,329,2025-07-13,,Bills,App,
104104,3255,2026-03-15,242984,Groceries,,470646.0
104105,6074,2025-12-17,,Bills,App,
104106,417,2024-10-02,,Groceries,,
104107,2302,2025-02-11,272425,School Fees,App,
104108,945,2025-09-05,274176,,App,449334.0
104109,2053,2024-09-05,,Bills,App,427515.0
104110,2351,2025-01-07,88233,Electronics,USSD,
104111,980,2024-10-13,,Bills,Internet Banking,342638.0
104112,1657,2025-02-04,,,,217482.0
104113,2655,2024-08-30,190125,Bills,,385886.0
104114,1452,2025-10-22,223312,Electronics,USSD,719284.0
104115,3012,2025-07-17,67413,Electronics,App,45914.0
104116,2784,2024-08-19,,Travel,App,
104117,5347,2025-12-30,,,,412693.0
104118,5774,2024-07-24,79173,Groceries,Branch,680505.0
104119,4004,2024-11-22,75909,School Fees,,276339.0
104120,1587,2026-01-02,266167,Bills,,
104121,390,2024-10-09,,Bills,USSD,462267.0
104122,3729,2025-02-13,,School Fees,App,772423.0
104123,850,2025-08-22,,Electronics,Internet Banking,769252.0
104124,819,2025-11-12,,,,
104125,3636,2025-04-01,,Electronics,,449928.0
104126,4108,2025-12-07,,Bills,Internet Banking,99609.0
104127,6481,2025-11-27,,Bills,USSD,127542.0
104128,2655,2025-01-29,,,Branch,471219.0
104129,3955,2024-06-11,,School Fees,USSD,767228.0
104130,6273,2024-11-15,,School Fees,,179448.0
104131,4107,2025-09-23,,,USSD,760810.0
104132,490,2024-10-29,,,Internet Banking,446648.0
104133,2320,2025-12-02,181233,,USSD,98212.0
104134,2929,2025-12-09,,Groceries,,
104135,3164,2025-10-23,41573,,Internet Banking,472626.0
104136,6153,2025-04-01,,Electronics,Internet Banking,
104137,2935,2024-04-02,,Travel,,
104138,1147,2024-09-03,154023,,,606870.0
104139,2824,2025-01-11,88390,Travel,,
104140,6425,2025-01-10,59444,,Branch,
104141,2506,2025-06-16,290191,School Fees,,
104142,6595,2024-06-17,293331,Groceries,USSD,710258.0
104143,6935,2026-02-26,140197,Bills,App,795195.0
104144,812,2024-04-30,,School Fees,Branch,220416.0
104145,56,2024-05-01,,School Fees,Branch,
104146,708,2024-06-11,,,App,435627.0
104147,6523,2024-10-01,96967,School Fees,USSD,177306.0
104148,1010,2024-11-15,,Travel,Branch,
104149,4119,,75521,School Fees,Branch,645398.0
104150,3849,2024-12-31,,Groceries,,
104151,3317,,219728,Travel,Internet Banking,269745.0
104152,4868,2025-08-08,254388,Groceries,Branch,
104153,3490,2024-11-04,,,USSD,
104154,4327,2024-06-04,,Travel,Internet Banking,
104155,4306,2024-08-16,,,App,397542.0
104156,5282,2025-01-08,271370,,Branch,
104157,1401,2024-08-11,,,USSD,
104158,1194,2024-06-23,292223,Groceries,App,580652.0
104159,4995,2024-08-17,,Electronics,,
104160,1498,2024-06-23,,Electronics,,797173.0
104161,1251,2025-09-17,32251,Travel,Internet Banking,
104162,873,2024-08-08,,Electronics,App,
104163,2411,2025-04-16,241181,Bills,Internet Banking,
104164,3551,2025-02-10,125212,,App,
104165,1579,2025-06-23,,Groceries,App,
104166,475,2025-07-29,,Travel,,
104167,4291,2026-02-01,,,Internet Banking,
104168,5132,,,Electronics,,
104169,3567,2025-05-16,,Travel,App,
104170,6103,2024-07-29,,Bills,,425508.0
104171,4049,2025-01-09,89777,Travel,Internet Banking,610890.0
104172,6928,2025-03-05,,Travel,Internet Banking,502596.0
104173,4625,2024-11-15,,,USSD,732598.0
104174,271,2024-06-27,135969,,,84568.0
104175,6682,2025-05-16,,,USSD,
104176,5677,2024-12-03,,School Fees,App,
104177,6018,2024-04-19,,School Fees,,726082.0
104178,6801,2025-08-05,,School Fees,Branch,
104179,6209,2024-08-08,15122,School Fees,USSD,
104180,3552,2024-05-25,75981,Groceries,Internet Banking,
104181,5918,2024-05-19,,Bills,USSD,
104182,4586,2025-10-18,,,,306313.0
104183,4458,2024-04-01,,Travel,USSD,137230.0
104184,3884,2024-04-30,,,Internet Banking,
104185,2620,2024-07-24,93779,,USSD,391138.0
104186,995,2024-09-01,166998,Bills,USSD,547890.0
104187,769,2024-12-05,,Travel,Branch,
104188,5139,2025-09-15,240512,,App,316394.0
104189,545,2024-12-05,92947,School Fees,Internet Banking,
104190,5075,,,Groceries,App,642102.0
104191,932,2025-12-08,,Travel,Branch,
104192,91,2024-06-28,,Travel,,
104193,6107,2024-10-25,,Electronics,,
104194,4334,2025-07-18,,Groceries,Branch,
104195,6606,2024-06-08,,Groceries,,289843.0
104196,5347,2024-04-16,,Groceries,,
104197,851,2025-11-08,223983,Bills,USSD,307521.0
104198,2969,2024-03-23,,School Fees,USSD,701028.0
104199,4873,2024-05-18,,Electronics,USSD,
104200,3078,2025-11-05,197315,Bills,Branch,66865.0
104201,6714,2026-02-05,,,,
104202,2660,2024-10-08,157208,School Fees,App,
104203,634,2025-03-24,,,Internet Banking,
104204,3229,2025-06-26,,Travel,,
104205,1225,2025-02-19,,Electronics,Branch,548785.0
104206,1249,2025-03-08,150080,Bills,USSD,
104207,983,2025-04-06,,Electronics,Internet Banking,416313.0
104208,2511,2025-04-13,,School Fees,Internet Banking,503816.0
104209,3851,2024-07-01,,,Internet Banking,378300.0
104210,4759,2025-02-28,,,App,
104211,3994,2024-10-19,,Bills,USSD,519784.0
104212,990,2025-07-30,72527,,USSD,571954.0
104213,1617,2024-05-16,,,USSD,
104214,6575,2026-03-07,,Bills,USSD,
104215,425,2024-12-08,,Electronics,,165393.0
104216,1431,2024-11-24,,Travel,Internet Banking,
104217,1636,2025-01-23,,Travel,Internet Banking,
104218,4201,2024-09-28,,Travel,Internet Banking,721666.0
104219,6396,2025-06-02,115348,School Fees,Branch,708993.0
104220,6789,2025-08-23,,Electronics,USSD,289611.0
104221,5219,2025-01-10,,,,
104222,178,2026-02-16,249856,School Fees,,627812.0
104223,5385,2024-11-27,,School Fees,Branch,598559.0
104224,5252,2025-05-16,,,Branch,
104225,5319,2025-12-29,,Travel,Internet Banking,634244.0
104226,3777,2025-01-26,260985,Travel,Internet Banking,
104227,720,2025-04-13,,Travel,Internet Banking,621748.0
104228,3129,2025-07-18,,,Internet Banking,
104229,4505,2025-10-18,,,Internet Banking,341919.0
104230,3002,2025-03-25,,Electronics,USSD,
104231,6406,2026-02-01,,Electronics,,
104232,2790,2025-06-06,,,USSD,
104233,654,2026-01-05,186543,Travel,,
104234,2623,2024-12-03,251839,School Fees,App,41958.0
104235,6262,2025-08-11,,Electronics,App,
104236,3557,2025-08-12,128042,Bills,App,
104237,3393,2025-06-24,,School Fees,,
104238,4404,2025-07-15,,,Branch,204614.0
104239,490,2024-12-17,,School Fees,USSD,199586.0
104240,1345,2024-11-08,150465,,Branch,
104241,6901,2025-08-05,,Groceries,,445485.0
104242,6792,2025-04-12,,Electronics,Internet Banking,158051.0
104243,608,2024-07-25,9193,,Branch,329339.0
104244,6881,2025-05-27,205004,Bills,,
104245,3592,2025-06-07,,Electronics,App,38145.0
104246,5646,2024-06-24,48404,,Internet Banking,
104247,4120,2024-11-18,,School Fees,App,
104248,5312,2025-12-09,,,Branch,
104249,753,2025-01-30,3094,Electronics,Branch,658994.0
104250,3049,2025-10-15,,School Fees,USSD,
104251,4445,2024-05-09,,Bills,USSD,505803.0
104252,4121,2025-04-20,201252,School Fees,,
104253,3462,2025-07-04,,,Branch,127213.0
104254,1015,2025-07-19,,,App,460778.0
104255,4695,2025-02-23,,Travel,USSD,
104256,1769,2026-03-05,4943,,App,
104257,4897,,,School Fees,,410039.0
104258,959,2025-04-30,,Travel,App,
104259,1592,2024-11-17,,Bills,App,190626.0
104260,3262,2024-09-23,,Bills,Internet Banking,
104261,5148,2025-02-13,20834,School Fees,,235942.0
104262,2589,2025-09-26,,Travel,USSD,430474.0
104263,2539,2024-08-15,,School Fees,Internet Banking,155374.0
104264,6632,2025-03-30,,,Branch,257813.0
104265,791,2025-12-28,,Bills,Branch,
104266,4268,2026-01-03,,Travel,USSD,664865.0
104267,6182,2024-10-19,,Groceries,,
104268,4017,2025-03-31,,Groceries,Branch,
104269,4395,2025-11-13,198509,Bills,Branch,631196.0
104270,3099,2025-11-12,,,Branch,307177.0
104271,648,2026-02-12,,Travel,,
104272,4844,2025-04-07,,School Fees,Branch,
104273,5877,2025-11-28,,,USSD,
104274,1476,2025-11-11,13209,,USSD,
104275,5589,2025-12-10,57601,,USSD,146119.0
104276,5205,2024-09-19,,Bills,Internet Banking,9064.0
104277,5022,2025-09-10,,Bills,USSD,653950.0
104278,2061,2024-08-21,135827,Electronics,App,
104279,6403,2024-10-24,,,Branch,
104280,5076,2025-08-13,,,USSD,
104281,1124,2024-11-11,,,,
104282,616,2025-04-16,,School Fees,,
104283,1285,2024-08-23,,School Fees,,
104284,2326,2024-07-29,,Groceries,Internet Banking,727869.0
104285,5050,2024-06-27,,Electronics,,
104286,3138,2024-10-09,,,Internet Banking,
104287,3673,2025-12-22,,School Fees,Branch,
104288,2856,2024-08-31,,,App,
104289,1624,2026-02-20,,School Fees,,
104290,3450,2026-01-26,,,,767139.0
104291,5637,2024-08-29,260216,Groceries,Internet Banking,
104292,2704,2024-06-20,,Electronics,Internet Banking,
104293,1141,2025-07-01,,Electronics,App,
104294,2831,2025-03-05,,Travel,USSD,
104295,499,2026-03-04,,,Internet Banking,
104296,6349,2025-12-07,,,App,
104297,4683,2025-10-03,151541,Bills,Branch,
104298,1104,2024-04-03,51049,Travel,,
104299,3090,2024-05-02,58971,Electronics,,359257.0
104300,1753,2024-10-11,,,App,
104301,4015,2025-02-04,235908,Groceries,App,703531.0
104302,614,2025-10-06,266841,Travel,,
104303,3048,2024-11-19,,Groceries,Internet Banking,400608.0
104304,644,2025-12-05,,Electronics,USSD,
104305,2869,2026-01-04,,,Branch,256828.0
104306,4154,2025-06-20,111612,Groceries,USSD,
104307,1136,2025-06-30,83584,Travel,USSD,195942.0
104308,4693,2024-09-28,,Electronics,USSD,
104309,5946,2026-02-07,,Electronics,,
104310,3700,2024-12-19,12616,Travel,USSD,364930.0
104311,2363,2026-01-12,,,Internet Banking,
104312,162,,,Bills,Internet Banking,106972.0
104313,1822,2024-10-07,,Travel,Internet Banking,
104314,6070,2024-11-15,188431,Travel,App,775829.0
104315,4420,2024-07-11,,,Branch,
104316,2766,2025-07-09,,School Fees,Internet Banking,
104317,3403,2024-09-30,,Electronics,USSD,
104318,2628,2025-09-24,,School Fees,App,
104319,3994,2025-04-19,,School Fees,,
104320,4995,2025-09-05,287600,School Fees,Internet Banking,
104321,4856,2024-09-08,,Groceries,USSD,
104322,4598,2024-07-22,,,USSD,
104323,57,2024-09-25,,Travel,,720751.0
104324,5285,2024-08-14,,School Fees,App,61645.0
104325,3238,,,Groceries,USSD,
104326,2345,2025-03-18,,Groceries,Branch,
104327,5124,2026-03-05,276674,,Internet Banking,
104328,6554,2026-01-10,291538,Electronics,App,
104329,4903,2025-03-18,,Travel,Internet Banking,278416.0
104330,5997,2024-08-25,,,Internet Banking,43578.0
104331,5226,2024-04-13,,Bills,,
104332,620,2024-08-10,,Travel,Branch,
104333,4875,2026-01-31,198799,Groceries,Branch,299959.0
104334,4875,2025-04-04,56538,Travel,,
104335,2614,2025-11-27,,Electronics,Internet Banking,753459.0
104336,4262,2025-01-18,,Travel,Branch,732289.0
104337,5374,2024-11-02,,,Internet Banking,
104338,2836,2024-07-25,,Groceries,App,396336.0
